disease	gene	class	score
MESH:D003924	2938	0	0.05682395026087761
MESH:D010518	2215	1	0.05677332729101181
MESH:D008545	631	0	0.056761685758829124
MESH:D002971	2252	1	0.05675119161605835
MESH:D007680	655	1	0.0567435622215271
MESH:D010024	1278	1	0.056728631258010864
MESH:D004827	3315	1	0.056723762303590775
MESH:D001859	3952	0	0.05670374631881714
MESH:D050197	4507	0	0.05670199543237686
MESH:D012468	2168	0	0.05669598281383514
MESH:D010195	5743	1	0.05669230595231056
MESH:D006973	63036	1	0.056658875197172165
MESH:D010518	56259	0	0.05665367469191551
MESH:D006973	1294	0	0.05665304884314538
MESH:D011471	4153	0	0.056652691215276725
MESH:D011471	4153	0	0.056652691215276725
MESH:D019337	197257	1	0.05664750188589096
MESH:D011471	1672	1	0.0565667487680912
MESH:D000544	23178	0	0.056554842740297324
MESH:D004827	7157	0	0.05651206895709038
MESH:D004827	7157	0	0.05651206895709038
MESH:D003924	3091	1	0.0564965084195137
MESH:D001321	6535	1	0.056483130902051926
MESH:D007680	3778	1	0.05646885186433793
MESH:D003922	10743	0	0.05646536499261856
MESH:D002311	4624	1	0.05645934864878655
MESH:D002971	5728	0	0.05645046383142471
MESH:D000544	8915	0	0.05643372237682344
MESH:D001932	6281	1	0.056430008262395866
MESH:D010190	9493	0	0.056400999426841736
MESH:D012030	966	0	0.05639104172587395
MESH:D008545	7391	0	0.056386590003967285
MESH:D008545	7391	0	0.056386590003967285
MESH:D008180	2512	0	0.05638549104332924
MESH:D010524	3569	0	0.05638473853468895
MESH:D009765	329	0	0.05638406425714493
MESH:D019337	3326	0	0.05638115480542182
MESH:D000740	2057	1	0.05637983977794647
MESH:D001172	1111	0	0.056358132511377335
MESH:D003924	5771	0	0.05634693056344986
MESH:D010190	384	1	0.05633711069822313
MESH:D010195	6869	1	0.056317143142223365
MESH:D003110	766	1	0.05631603300571441
MESH:D001321	6948	1	0.05630981549620629
MESH:D019337	23111	0	0.05629319697618485
MESH:D006973	659	1	0.056291870772838586
MESH:D006973	1524	1	0.05628976970911026
MESH:D008180	3077	0	0.05628092959523201
MESH:D012559	25797	1	0.05623368173837662
MESH:D008180	2033	1	0.056231457740068436
MESH:D001249	6347	1	0.05620883032679558
MESH:D007676	847	1	0.05619500204920769
MESH:D000310	673	1	0.05619146302342415
MESH:D000544	3952	1	0.05618956685066223
MESH:D000740	8379	0	0.05618835613131523
MESH:D010300	4099	1	0.05616918951272965
MESH:D000163	3791	0	0.0561661422252655
MESH:D001943	2877	1	0.056153420358896255
MESH:D013274	2286	1	0.05612847581505776
MESH:D008180	1027	1	0.05611488223075867
MESH:D010190	6615	1	0.05610062554478645
MESH:D008577	960	0	0.05608237907290459
MESH:D019337	481	1	0.0560636930167675
MESH:D009373	2645	0	0.05605929344892502
MESH:D001321	1012	0	0.05604971945285797
MESH:D007680	5621	0	0.05601558461785317
MESH:D011471	8702	1	0.05598355084657669
MESH:D003922	5078	1	0.05597884580492973
MESH:D006258	3237	1	0.055977411568164825
MESH:D011471	4851	0	0.05596524104475975
MESH:D005923	4502	0	0.05594563484191895
MESH:D009080	2212	1	0.05594542995095253
MESH:D010524	947	1	0.05594153329730034
MESH:D013274	2203	1	0.055934201925992966
MESH:D008180	2950	0	0.05586691200733185
MESH:D008105	4318	1	0.055851582437753684
MESH:D000740	7036	1	0.055849488824605935
MESH:D008113	598	1	0.05584925413131714
MESH:D008113	1410	0	0.05584719777107239
MESH:D001859	3383	0	0.055841982364654534
MESH:D009765	3215	1	0.055815353989601135
MESH:D011471	1557	1	0.0558040477335453
MESH:D003866	7157	0	0.055783968418836594
MESH:D009765	7157	0	0.05577737838029862
MESH:D009765	7157	0	0.05577737838029862
MESH:D001172	1277	0	0.055770322680473335
MESH:D010195	3952	1	0.05575728788971901
MESH:D008180	7270	0	0.05573378503322601
MESH:D019337	4254	1	0.05572453886270523
MESH:D003922	4846	1	0.05570745095610618
MESH:D000544	23236	1	0.055672820657491684
MESH:D000506	920	1	0.05565938726067543
MESH:D010024	2224	1	0.05565359815955162
MESH:D005901	4322	0	0.055603891611099236
MESH:D008113	9215	1	0.05559159442782402
MESH:D008545	904	0	0.055573459714651115
MESH:D001932	682	1	0.05556201562285423
MESH:D011471	6820	1	0.05554618686437607
MESH:D011085	466	1	0.055543914437294006
MESH:D004827	1029	0	0.05552969127893448
MESH:D008113	4015	0	0.05552048236131668
MESH:D001249	10800	1	0.05551380664110184
MESH:D004827	2805	0	0.0554906465113163
MESH:D004827	2805	0	0.0554906465113163
MESH:D050197	3033	0	0.05545695498585701
MESH:D006973	1843	1	0.05544104427099228
MESH:D004827	2553	0	0.05543654412031174
MESH:D011471	1014	0	0.05542926117777824
MESH:D006973	805	1	0.05542472004890442
MESH:D007676	8440	0	0.055413886904716485
MESH:D012559	8725	0	0.05541374534368515
MESH:D001749	8743	0	0.05539911985397339
MESH:D012878	8644	0	0.055396847426891334
MESH:D004827	498	0	0.05539219081401825
MESH:D000740	6648	1	0.055390600115060806
MESH:D013274	25824	1	0.05538580939173698
MESH:D003924	1576	1	0.055376000702381134
MESH:D008180	5081	0	0.05536507070064545
MESH:D001249	1381	0	0.05536147952079773
MESH:D019337	8287	0	0.05534936487674713
MESH:D008545	3123	1	0.0553465448319912
MESH:D005134	6687	0	0.05533789098262787
MESH:D013274	186	1	0.055329039692878716
MESH:D007680	10666	0	0.05532868951559067
MESH:D009765	1806	1	0.055324792861938484
MESH:D012878	4086	0	0.055305115878582
MESH:D001943	1244	0	0.055287130177021034
MESH:D014846	6239	1	0.055246904492378235
MESH:D016640	7124	1	0.055217906832695014
MESH:D008288	5313	1	0.055202022194862366
MESH:D013274	843	1	0.05519184097647667
MESH:D001650	55193	1	0.055191151797771454
MESH:D008180	5187	0	0.055187352001667016
MESH:D010024	6648	1	0.05517779663205147
MESH:D011471	9709	1	0.05515364930033684
MESH:D010190	1312	0	0.055146783590316766
MESH:D008180	7074	0	0.05513985827565193
MESH:D007676	1825	0	0.05513708665966988
MESH:D019337	6376	0	0.05513554438948631
MESH:D019337	1385	1	0.05513365194201469
MESH:D011471	6770	0	0.055126350373029716
MESH:D009765	4868	0	0.055115334689617164
MESH:D004827	652	1	0.05511222779750824
MESH:D016584	135	1	0.05510485917329788
MESH:D009765	4893	0	0.055093053728342056
MESH:D008180	7292	1	0.05504150316119194
MESH:D019337	3484	0	0.055027171969413764
MESH:D029424	7295	0	0.05501843616366386
MESH:D019337	488	0	0.0550169013440609
MESH:D011471	3084	0	0.05501106008887291
MESH:D011471	3084	0	0.05501106008887291
MESH:D024821	345	1	0.055008277297019965
MESH:D012595	10858	0	0.055005613714456565
MESH:D004938	4318	0	0.05500208586454392
MESH:D012559	8379	1	0.05500200018286705
MESH:D013274	2944	1	0.055000614374876015
MESH:D008113	999	1	0.054955363273620605
MESH:D000740	23564	0	0.054939065128564835
MESH:D003922	1728	0	0.054923180490732186
MESH:D008180	57679	0	0.054907001554965966
MESH:D014594	2263	1	0.054905466735363014
MESH:D007680	389058	0	0.054901931434869766
MESH:D009290	56342	1	0.05489211156964302
MESH:D006973	476	1	0.0548878125846386
MESH:D007676	6347	1	0.054886937141418464
MESH:D013274	8895	0	0.054866664111614234
MESH:D005922	5617	0	0.054863758385181434
MESH:D006973	4190	1	0.05486077070236206
MESH:D013274	3191	1	0.054850280284881585
MESH:D004938	9001	1	0.054835628718137734
MESH:D000544	4968	1	0.054805103689432144
MESH:D010195	6787	0	0.054789930582046516
MESH:D001943	2939	1	0.054748471826314926
MESH:D012559	2620	0	0.054737377911806114
MESH:D011471	10019	0	0.05472972244024277
MESH:D003110	847	0	0.054723367094993584
MESH:D008545	1241	0	0.05471302568912506
MESH:D053713	4108	0	0.05470169335603714
MESH:D000740	6928	0	0.05469989404082298
MESH:D012030	5371	1	0.054695479571819305
MESH:D000690	1804	1	0.054695472121238715
MESH:D007676	4133	0	0.05469219759106636
MESH:D010300	3569	1	0.05469207465648651
MESH:D001943	4318	1	0.054665375500917435
MESH:D011471	27294	1	0.05466453358530998
MESH:D000740	8743	0	0.05464288219809532
MESH:D010190	1806	1	0.05462561547756195
MESH:D019337	6770	0	0.0546254925429821
MESH:D008180	1910	0	0.05461929738521576
MESH:D008545	624	0	0.054595254361629486
MESH:D000690	4129	0	0.054588258266448975
MESH:D011471	5550	0	0.05458569154143333
MESH:D001943	6518	1	0.054553065448999405
MESH:D012030	5799	1	0.05453865975141525
MESH:D007676	4790	1	0.05453276261687279
MESH:D004827	2260	0	0.05450247973203659
MESH:D019337	4318	0	0.05450065061450005
MESH:D019337	4318	0	0.05450065061450005
MESH:D019337	4318	0	0.05450065061450005
MESH:D007680	811	0	0.05449562519788742
MESH:D000740	251	1	0.05449329316616058
MESH:D000690	6548	0	0.05448264628648758
MESH:D003924	947	0	0.05443404242396355
MESH:D008545	727	0	0.054422594606876366
MESH:D001172	53358	0	0.0544201210141182
MESH:D001172	5966	1	0.054416697472333915
MESH:D012595	26191	1	0.054399173706769936
MESH:D013274	958	0	0.054395783692598336
MESH:D004827	1742	1	0.054386842995882034
MESH:D003924	4139	0	0.0543852224946022
MESH:D002971	7039	1	0.054359570145607
MESH:D003924	1583	1	0.054355230182409286
MESH:D014594	6347	1	0.054344553500413895
MESH:D003922	9582	0	0.0543285682797432
MESH:D011471	6528	1	0.05430767685174942
MESH:D003924	7132	1	0.054280836135149
MESH:D008105	1559	0	0.054255787283182144
MESH:D010051	1329	0	0.054245013743638985
MESH:D009103	3627	1	0.05424491688609123
MESH:D000740	732	1	0.05423607304692269
MESH:D004827	6285	1	0.05420752614736557
MESH:D003424	6774	1	0.05419953167438507
MESH:D000163	2947	0	0.05419819802045822
MESH:D006973	2944	1	0.054192110896110535
MESH:D006973	8870	1	0.05418966338038445
MESH:D008268	24	1	0.05418744310736656
MESH:D011471	7380	0	0.054184868931770325
MESH:D013274	664	1	0.05415595322847366
MESH:D000740	5591	0	0.05414924770593643
MESH:D013274	9709	0	0.05413733795285225
MESH:D010051	5071	1	0.054134737700223916
MESH:D003424	8893	0	0.054122421890497215
MESH:D001943	5154	1	0.05412203446030617
MESH:D007676	9388	0	0.0541168712079525
MESH:D003424	8289	0	0.05409262329339981
MESH:D005910	26136	1	0.05408471822738648
MESH:D008180	1041	1	0.054075874388217926
MESH:D013274	5743	1	0.05406710878014565
MESH:D053713	590	0	0.054019283503293984
MESH:D004827	2114	0	0.054012615233659744
MESH:D010051	23216	0	0.054011892527341836
MESH:D013120	1634	0	0.0539620965719223
MESH:D001321	2739	1	0.05396079644560814
MESH:D010524	1029	1	0.05394677072763443
MESH:D005910	2668	1	0.053945325314998634
MESH:D007037	3576	0	0.05392838269472122
MESH:D001321	6546	0	0.053927429020404816
MESH:D001321	53827	0	0.053926337510347366
MESH:D001249	6890	0	0.05390293151140213
MESH:D001943	2625	1	0.05389956384897232
MESH:D009217	5081	1	0.053894370794296265
MESH:D009103	958	1	0.0538923479616642
MESH:D004827	1141	1	0.05388838052749634
MESH:D007680	29072	1	0.05388826876878738
MESH:D007676	79783	0	0.053884211927652366
MESH:D009103	79258	1	0.05384470894932747
MESH:D005901	3553	0	0.05384119972586632
MESH:D019337	3791	0	0.05381723120808602
MESH:D007037	5449	1	0.05380774289369583
MESH:D000544	246744	1	0.053801923990249634
MESH:D001932	5348	0	0.05380189418792725
MESH:D001249	1786	1	0.05378809198737145
MESH:D001172	355	1	0.05374551564455032
MESH:D000740	5727	0	0.053729411214590066
MESH:D003924	3397	1	0.05371662974357605
MESH:D010300	5925	0	0.05368747934699058
MESH:D006258	2944	1	0.053686149418354034
MESH:D019337	1432	1	0.053677525371313095
MESH:D005922	3356	0	0.05367536097764969
MESH:D005922	3356	0	0.05367536097764969
MESH:D014846	4810	1	0.05367083847522736
MESH:D001321	158	1	0.053644996136426926
MESH:D008881	2123	0	0.05364325270056725
MESH:D014594	1029	1	0.0536431297659874
MESH:D004827	4295	0	0.05360419675707817
MESH:D003093	6556	1	0.05358592420816422
MESH:D001249	2615	1	0.05352846533060074
MESH:D010518	4843	1	0.05352836847305298
MESH:D029424	5020	0	0.053518407046794884
MESH:D012878	2735	1	0.05351108312606812
MESH:D003922	3936	0	0.0535094253718853
MESH:D004827	4072	0	0.05350339785218239
MESH:D001528	80352	1	0.0534973219037056
MESH:D005923	5465	0	0.05349680408835411
MESH:D005910	290	0	0.05345401167869568
MESH:D013736	4267	0	0.05344774201512337
MESH:D019337	6663	0	0.053424715995788574
MESH:D003731	925	0	0.053420331329107285
MESH:D001172	3572	1	0.05341535434126854
MESH:D006973	2316	0	0.05340277776122093
MESH:D005922	1520	1	0.05340148136019707
MESH:D019337	3756	0	0.05338180810213089
MESH:D003424	2944	0	0.05337407067418098
MESH:D009103	6240	1	0.05336018651723862
MESH:D013274	6278	0	0.05335644260048866
MESH:D053713	26191	0	0.05335285514593125
MESH:D003922	5630	0	0.05334809049963951
MESH:D012559	310	0	0.053346626460552216
MESH:D008545	682	1	0.05333973094820976
MESH:D008545	10413	0	0.05333859473466873
MESH:D012468	3600	0	0.05328793823719025
MESH:D019337	3280	1	0.053245369344949715
MESH:D000690	6944	1	0.053244613111019135
MESH:D013274	4803	0	0.05323322117328644
MESH:D013274	4803	0	0.05323322117328644
MESH:D009765	7372	0	0.05322137475013733
MESH:D007680	1029	1	0.05321917310357094
MESH:D009373	5017	0	0.053219165652990334
MESH:D007562	4862	1	0.05320199206471443
MESH:D003924	2628	0	0.053192481398582465
MESH:D001321	3123	1	0.0531444326043129
MESH:D006973	355	0	0.05313058570027352
MESH:D009103	5582	0	0.05309249460697174
MESH:D010190	960	1	0.053084395825862885
MESH:D008545	5077	1	0.05308037251234055
MESH:D005910	4638	1	0.053078282624483115
MESH:D013274	1642	1	0.05306950584053993
MESH:D000740	1281	0	0.05306251719594002
MESH:D054990	169792	0	0.05305851623415947
MESH:D019337	330	1	0.05305146425962448
MESH:D009373	4318	0	0.05304742231965065
MESH:D001650	54474	1	0.053041838109493256
MESH:D008545	1059	0	0.053040094673633575
MESH:D003924	85465	0	0.053015273064374924
MESH:D003424	8767	1	0.053012721240520484
MESH:D009290	8835	1	0.053006712347269065
MESH:D011471	894	1	0.05300101637840271
MESH:D002532	1471	1	0.052982494235038764
MESH:D003424	3146	0	0.052974630147218704
MESH:D011471	4211	0	0.05297096446156502
MESH:D010051	6774	1	0.05294082686305046
MESH:D003424	3586	1	0.05291833356022835
MESH:D005922	3479	0	0.05291522294282913
MESH:D007676	5970	1	0.05289331078529358
MESH:D005901	1137	0	0.052891179919242866
MESH:D008545	434	1	0.05289067327976227
MESH:D000690	10133	1	0.05288553237915039
MESH:D010300	7431	1	0.052879348397254944
MESH:D019337	250	1	0.05286382883787155
MESH:D001932	6311	0	0.05285615473985672
MESH:D013274	8289	1	0.05285569280385971
MESH:D009765	3280	0	0.05285496264696121
MESH:D009103	3117	1	0.052854400128126144
MESH:D008113	4852	0	0.05285043641924858
MESH:D001172	6774	0	0.052844073623418815
MESH:D006973	406	0	0.052832767367362976
MESH:D001943	5058	1	0.05281642824411392
MESH:D001249	186	1	0.05280674993991852
MESH:D010195	929	1	0.05280453711748123
MESH:D005901	2729	0	0.052798174321651466
MESH:D015535	3107	1	0.052777990698814385
MESH:D008545	10855	1	0.05277775973081589
MESH:D007680	8633	1	0.05277324095368385
MESH:D010024	5644	0	0.05276553705334664
MESH:D013274	4853	0	0.0527559407055378
MESH:D004827	7337	1	0.05274249613285065
MESH:D001943	8178	1	0.05273475125432015
MESH:D001249	5328	1	0.05273069813847542
MESH:D013274	637	1	0.05272360518574715
MESH:D050197	4314	1	0.05271518230438232
MESH:D001471	4170	1	0.05270971730351448
MESH:D001943	7494	0	0.052690878510475166
MESH:D001749	5447	1	0.05267034098505974
MESH:D001172	5697	0	0.052658706903457635
MESH:D001749	4489	1	0.05264334380626679
MESH:D003093	3663	1	0.052597492933273315
MESH:D005134	1576	0	0.05257975682616234
MESH:D001943	9510	1	0.052575435489416115
MESH:D001714	5970	0	0.05257368460297585
MESH:D001943	10	1	0.05255146324634552
MESH:D001321	4736	0	0.05254778638482094
MESH:D004827	27286	1	0.052543677389621735
MESH:D006258	5594	1	0.05252797529101372
MESH:D007680	800	1	0.05252156406641007
MESH:D014594	735	0	0.05251811444759369
MESH:D002971	563	0	0.052509836852550514
MESH:D012468	7994	1	0.05250721424818039
MESH:D001321	1113	0	0.052499428391456604
MESH:D009103	7298	0	0.05247166007757187
MESH:D016584	155	0	0.05246126279234886
MESH:D009103	6774	1	0.05246052145957947
MESH:D003876	6352	1	0.052427999675273895
MESH:D000740	3107	0	0.0524226687848568
MESH:D009373	359787	1	0.05238711461424828
MESH:D001932	9260	0	0.05238616839051247
MESH:D000544	5743	1	0.05238432809710503
MESH:D001932	2668	0	0.05238095298409462
MESH:D013274	3673	0	0.0523720383644104
MESH:D001943	5793	0	0.052360039204359055
MESH:D002532	2006	1	0.052345193922519684
MESH:D009217	2247	0	0.052340619266033166
MESH:D016640	26586	0	0.05233977362513542
MESH:D009765	6689	0	0.052338607609272
MESH:D050197	1586	0	0.052310459315776825
MESH:D053713	66037	1	0.05230297893285751
MESH:D007676	1584	0	0.052292652428150184
MESH:D014594	5037	0	0.05228649079799652
MESH:D019337	10437	1	0.05227241292595863
MESH:D007680	210	1	0.05226603150367737
MESH:D001172	1786	0	0.05225999280810356
MESH:D010190	4061	1	0.05223922058939934
MESH:D003876	3606	1	0.05222172290086746
MESH:D013274	2752	0	0.05219221115112305
MESH:D010524	57492	1	0.05217818543314934
MESH:D012878	2878	0	0.05217128619551658
MESH:D001249	5788	0	0.052162554115056985
MESH:D002311	332	0	0.05216192454099655
MESH:D001943	4915	0	0.05213753879070282
MESH:D050197	3576	1	0.052124489098787315
MESH:D008113	864	0	0.0521169938147068
MESH:D006509	4282	1	0.052080240100622184
MESH:D004827	472	1	0.052075080573558814
MESH:D011471	3791	1	0.052072517573833466
MESH:D008113	7015	1	0.0520719438791275
MESH:D009765	1471	1	0.052065517753362656
MESH:D001249	5480	0	0.05205737426877022
MESH:D001749	2625	0	0.05205676332116127
MESH:D010300	836	1	0.05205467343330383
MESH:D002971	1892	0	0.05204036459326744
MESH:D005922	9787	1	0.052032653242349625
MESH:D001321	1137	1	0.05202480033040047
MESH:D019337	5997	1	0.05198659747838974
MESH:D015209	5244	1	0.05197974666953087
MESH:D000163	10468	0	0.05197010561823845
MESH:D008268	3990	1	0.051956243813037865
MESH:D008180	1499	0	0.05195623636245728
MESH:D009765	2876	1	0.05194974690675736
MESH:D007889	8091	1	0.05194445699453354
MESH:D019337	7044	0	0.05193030834197998
MESH:D007680	5803	0	0.05192427337169647
MESH:D001943	2194	1	0.05190945416688919
MESH:D008545	2213	0	0.051873564720153816
MESH:D006973	8178	0	0.05186435580253601
MESH:D001321	2335	0	0.05183778703212738
MESH:D013274	864	1	0.05183156207203865
MESH:D004827	1996	1	0.051794152706861496
MESH:D010300	3560	0	0.05177406221628189
MESH:D006973	5228	1	0.051770064979791634
MESH:D001943	5594	0	0.05171599239110947
MESH:D001943	5594	0	0.05171599239110947
MESH:D012559	718	0	0.05170760676264763
MESH:D011085	3091	0	0.05168173834681511
MESH:D012595	3586	0	0.05167869105935097
MESH:D019337	495	1	0.05167469382286072
MESH:D013274	10550	1	0.0516698956489563
MESH:D013274	2268	0	0.05165350437164306
MESH:D007680	8313	0	0.05163402482867241
MESH:D001471	2033	0	0.0516277402639389
MESH:D007680	2272	1	0.051624376326799386
MESH:D012559	4524	1	0.051604174077510834
MESH:D019337	10563	1	0.051566053181886666
MESH:D006111	2122	0	0.05155172571539879
MESH:D003424	22891	1	0.051551636308431625
MESH:D004827	2152	0	0.051548510789871216
MESH:D019337	9947	1	0.0515446662902832
MESH:D019337	3020	1	0.05150727927684784
MESH:D000740	683	1	0.05149652808904648
MESH:D007680	55193	1	0.0514959916472435
MESH:D006973	6528	0	0.05149584263563156
MESH:D001249	1630	0	0.051472008228302
MESH:D010190	6595	0	0.05146549642086029
MESH:D007676	1839	1	0.05144595354795456
MESH:D001749	6280	1	0.05140576139092445
MESH:D013953	3815	1	0.05136501044034958
MESH:D009765	2944	0	0.05133423581719399
MESH:D013274	4661	1	0.05132060125470162
MESH:D013274	3728	0	0.05124165117740631
MESH:D006973	6598	0	0.05124107748270035
MESH:D009765	27306	0	0.05123431980609894
MESH:D001321	6332	1	0.05123228579759598
MESH:D019337	2495	0	0.0512215718626976
MESH:D006973	5789	0	0.0512155219912529
MESH:D010040	4855	0	0.05121449008584023
MESH:D003731	83854	1	0.05119198188185692
MESH:D019337	5087	1	0.05117714032530785
MESH:D006973	2335	1	0.051169879734516144
MESH:D004827	10763	1	0.051144249737262726
MESH:D003922	4842	1	0.05113787204027176
MESH:D001943	8797	0	0.051083415746688836
MESH:D005922	8673	1	0.05108201876282692
MESH:D019337	5414	0	0.05107573419809341
